task start end duration memory size
8.2606 1493240651857 1493240698069 46212 448 100
8.3672 1493240651863 1493240697980 46117 448 100
8.2724 1493240651866 1493240697469 45603 448 100
8.4922 1493240651870 1493240697618 45748 448 100
8.5766 1493240605923 1493240654022 48099 448 100
8.3728 1493240651877 1493240697481 45604 448 100
8.5002 1493240651892 1493240699168 47276 448 100
8.8833 1493240651874 1493240696445 44571 448 100
8.366 1493240651958 1493240699019 47061 448 100
8.6878 1493240651878 1493240698064 46186 448 100
8.2899 1493240652628 1493240698277 45649 448 100
8.9127 1493240652456 1493240698847 46391 448 100
8.5705 1493240653285 1493240700294 47009 448 100
8.5602 1493240652734 1493240698532 45798 448 100
8.3251 1493240652578 1493240698999 46421 448 100
8.5715 1493240605953 1493240653433 47480 448 100
8.4328 1493240652040 1493240699367 47327 448 100
8.3711 1493240652562 1493240699458 46896 448 100
8.1198 1493240652730 1493240699453 46723 448 100
8.4214 1493240652629 1493240698562 45933 448 100
8.8016 1493240652073 1493240698560 46487 448 100
8.8896 1493240652440 1493240697945 45505 448 100
8.3963 1493240653144 1493240700557 47413 448 100
8.3548 1493240653785 1493240701908 48123 448 100
8.5191 1493240653488 1493240701313 47825 448 100
8.3727 1493240653764 1493240701460 47696 448 100
7.8493 1493240606499 1493240656224 49725 448 100
8.682 1493240652703 1493240699007 46304 448 100
8.8288 1493240653553 1493240699843 46290 448 100
8.5491 1493240653604 1493240701273 47669 448 100
8.4116 1493240653962 1493240700014 46052 448 100
7.9416 1493240653663 1493240702965 49302 448 100
6.8586 1493240654248 1493240702649 48401 448 100
7.8399 1493240654362 1493240703892 49530 448 100
8.285 1493240656324 1493240706054 49730 448 100
8.3299 1493240654742 1493240703098 48356 448 100
8.1468 1493240670159 1493240720331 50172 448 100
8.3802 1493240605931 1493240657390 51459 448 100
8.3372 1493240656437 1493240705741 49304 448 100
6.709 1493240654022 1493240703589 49567 448 100
8.118 1493240654357 1493240703100 48743 448 100
8.6927 1493240654946 1493240700628 45682 448 100
6.852 1493240657622 1493240713771 56149 448 100
6.9969 1493240658267 1493240713759 55492 448 100
8.5822 1493240656422 1493240708486 52064 448 100
8.3369 1493240655180 1493240702584 47404 448 100
8.2899 1493240657088 1493240709494 52406 448 100
4.9334 1493240656562 1493240738446 81884 448 100
9.1731 1507200100487 1507200144847 44360 448 200
4.9013 1507200178283 1507200255578 77295 448 200
5.3305 1507200177776 1507200256342 78566 448 200
6.2484 1507200178714 1507200245515 66801 448 200
5.3187 1507200179939 1507200258808 78869 448 200
5.3237 1507200183124 1507200261117 77993 448 200
5.3219 1507200179933 1507200260407 80474 448 200
9.0072 1507200189963 1507200235274 45311 448 200
4.9259 1507200181537 1507200259249 77712 448 200
9.0913 1507200189001 1507200233836 44835 448 200
8.9592 1507200192292 1507200250233 57941 448 200
8.9485 1507200191371 1507200249711 58340 448 200
8.5312 1507200197866 1507200244488 46622 448 200
8.8967 1507200240251 1507200286201 45950 448 200
5.4265 1507200240613 1507200309157 68544 448 200
8.9788 1507200190437 1507200235520 45083 448 200
9.1982 1507200191745 1507200236196 44451 448 200
9.0346 1507200193436 1507200250874 57438 448 200
6.2051 1507200100518 1507200178155 77637 448 200
9.1081 1507200192123 1507200238452 46329 448 200
8.6149 1507200196128 1507200245054 48926 448 200
9.1172 1507200192612 1507200237993 45381 448 200
8.9597 1507200194664 1507200263033 68369 448 200
8.9988 1507200193454 1507200238984 45530 448 200
8.8929 1507200192788 1507200237906 45118 448 200
6.1718 1507200241217 1507200307780 66563 448 200
8.8897 1507200194560 1507200240146 45586 448 200
5.3626 1507200221210 1507200291694 70484 448 200
8.6005 1507200100248 1507200149488 49240 448 200
8.6519 1507200198163 1507200245529 47366 448 200
4.0409 1507200221608 1507200316883 95275 448 200
9.0938 1507200221109 1507200267134 46025 448 200
8.2888 1507200200263 1507200248277 48014 448 200
9.0954 1507200235487 1507200280492 45005 448 200
5.3182 1507200222614 1507200304998 82384 448 200
9.2004 1507200233969 1507200277956 43987 448 200
4.0486 1507200221745 1507200316495 94750 448 200
5.38 1507200239423 1507200310166 70743 448 200
9.0842 1507200238087 1507200284457 46370 448 200
9.1859 1507200144767 1507200188915 44148 448 200
9.0362 1507200236315 1507200282016 45701 448 200
9.0278 1507200235734 1507200280616 44882 448 200
5.3717 1507200238112 1507200306634 68522 448 200
9.0952 1507200238598 1507200284040 45442 448 200
8.8922 1507200238156 1507200283820 45664 448 200
6.2669 1507200239492 1507200305170 65678 448 200
5.389 1507200239056 1507200307899 68843 448 200
5.3802 1507200241184 1507200311742 70558 448 200
8.161 1507200245212 1507200294308 49096 448 200
8.9384 1507200101132 1507200148574 47442 448 200
6.5277 1507200247117 1507200329798 82681 448 200
6.1618 1507200242036 1507200309674 67638 448 200
6.1742 1507200250511 1507200322191 71680 448 200
8.6021 1507200248406 1507200295911 47505 448 200
8.5405 1507200244551 1507200291287 46736 448 200
8.6494 1507200246228 1507200294829 48601 448 200
5.4065 1507200241798 1507200311322 69524 448 200
5.4128 1507200100460 1507200171081 70621 448 200
6.21 1507200245662 1507200312914 67252 448 200
8.964 1507200285075 1507200330744 45669 448 200
5.2852 1507200256861 1507200331402 74541 448 200
9.0037 1507200280612 1507200324662 44050 448 200
4.8795 1507200257212 1507200333824 76612 448 200
5.3309 1507200258999 1507200335959 76960 448 200
5.4055 1507200261279 1507200337035 75756 448 200
4.8819 1507200259393 1507200336375 76982 448 200
8.6071 1507200291448 1507200338630 47182 448 200
4.9298 1507200260532 1507200336615 76083 448 200
4.8649 1507200100449 1507200180875 80426 448 200
5.3881 1507200263173 1507200345657 82484 448 200
9.0181 1507200284146 1507200329272 45126 448 200
9.1055 1507200278080 1507200322214 44134 448 200
8.9272 1507200286335 1507200331376 45041 448 200
9.0196 1507200281113 1507200325695 44582 448 200
8.5589 1507200294453 1507200341549 47096 448 200
4.884 1507200255779 1507200332093 76314 448 200
8.8805 1507200283962 1507200328266 44304 448 200
8.9766 1507200284564 1507200328531 43967 448 200
5.3165 1507200100454 1507200179785 79331 448 200
6.195 1507200251012 1507200322822 71810 448 200
8.6143 1507200296018 1507200344029 48011 448 200
7.1082 1507200305315 1507200372333 67018 448 200
9.0838 1507200267549 1507200313217 45668 448 200
5.3968 1507200311831 1507200381319 69488 448 200
6.2045 1507200309784 1507200374254 64470 448 200
5.3878 1507200309871 1507200377620 67749 448 200
6.191 1507200313032 1507200378034 65002 448 200
5.2993 1507200310325 1507200379477 69152 448 200
6.1754 1507200312517 1507200377473 64956 448 200
9.2072 1507200100482 1507200144637 44155 448 200
5.3914 1507200311440 1507200381879 70439 448 200
4.0094 1507200317060 1507200395056 77996 448 200
6.201 1507200308306 1507200374650 66344 448 200
5.4139 1507200322932 1507200386173 63241 448 200
8.7312 1507200313448 1507200359067 45619 448 200
5.2744 1507200321652 1507200384673 63021 448 200
9.0988 1507200322299 1507200366816 44517 448 200
3.9892 1507200317447 1507200395656 78209 448 200
9.1128 1507200324899 1507200369688 44789 448 200
8.9513 1507200325874 1507200370959 45085 448 200
8.5928 1507200100248 1507200148850 48602 448 200
4.9228 1507200100511 1507200178132 77621 448 200
9.0149 1507200327502 1507200372595 45093 448 200
8.9834 1507200239154 1507200284962 45808 448 200
8.981 1507200100298 1507200147442 47144 448 200
9.0242 1507200146361 1507200192014 45653 448 200
8.6106 1507200294968 1507200342728 47760 448 200
4.0085 1507200251004 1507200344644 93640 448 200
5.318 1507200305572 1507200373955 68383 448 200
5.3988 1507200292239 1507200362776 70537 448 200
6.1172 1507200249893 1507200321542 71649 448 200
4.0019 1507200250089 1507200341657 91568 448 200
5.3882 1507200100478 1507200171799 71321 448 200
6.213 1507200244577 1507200312364 67787 448 200
9.0157 1507200331380 1507200379477 48097 448 200
3.9895 1507200248138 1507200340762 92624 448 200
8.993 1507200146535 1507200192175 45640 448 200
4.8849 1507200100403 1507200180333 79930 448 200
6.2509 1507200100472 1507200169030 68558 448 200
5.3185 1507200100374 1507200179195 78821 448 200
8.9808 1507200100327 1507200145356 45029 448 200
9.0726 1507200146032 1507200192473 46441 448 200
9.0078 1507200100270 1507200145374 45104 448 200
5.4025 1507200100479 1507200171278 70799 448 200
5.3121 1507200100375 1507200183019 82644 448 200
8.8391 1507200100495 1507200148055 47560 448 200
4.8723 1507200100473 1507200177452 76979 448 200
5.1294 1507200322316 1507200385154 62838 448 200
5.4017 1507200308011 1507200377033 69022 448 200
8.9702 1507200145512 1507200191233 45721 448 200
5.3236 1507200303263 1507200374673 71410 448 200
9.1023 1507200282138 1507200327407 45269 448 200
5.3911 1507200306814 1507200374957 68143 448 200
5.3803 1507200100460 1507200172218 71758 448 200
5.3032 1507200331445 1507200402837 71392 448 200
8.9547 1507200100462 1507200146433 45971 448 200
9.121 1507200100471 1507200145835 45364 448 200
5.3606 1507200100503 1507200171676 71173 448 200
8.6122 1507200147481 1507200195538 48057 448 200
9.0082 1507200100465 1507200146253 45788 448 200
8.9946 1507200328376 1507200374096 45720 448 200
5.4006 1507200100473 1507200169098 68625 448 200
5.3572 1507200170423 1507200239001 68578 448 200
9.0294 1507200147616 1507200193306 45690 448 200
9.0196 1507200330612 1507200375636 45024 448 200
9.087 1507200328666 1507200373336 44670 448 200
5.277 1507200100481 1507200181398 80917 448 200
5.3665 1507200169212 1507200238015 68803 448 200
6.2506 1507200100487 1507200167912 67425 448 200
5.386 1507200100460 1507200170434 69974 448 200
9.0222 1507200145515 1507200190299 44784 448 200
8.9042 1507200100468 1507200147456 46988 448 200
8.9259 1507200100834 1507200148777 47943 448 200
8.4222 1507200330196 1507200378235 48039 448 200
6.2048 1507200100484 1507200168553 68069 448 200
9.0303 1507200330925 1507200375115 44190 448 200
9.0521 1507200145975 1507200191635 45660 448 200
8.6614 1507200100829 1507200150531 49702 448 200
9.1014 1507200144956 1507200189868 44912 448 200
7.498 1507200167897 1507200243958 76061 448 200
8.9837 1507200148180 1507200194466 46286 448 200
8.9628 1507200147658 1507200192619 44961 448 200
7.4442 1507200169220 1507200241937 72717 448 200
8.5837 1507200151328 1507200200098 48770 448 200
8.8364 1507200148696 1507200194532 45836 448 200
8.5421 1507200149606 1507200198013 48407 448 200
7.4463 1507200168092 1507200239273 71181 448 200
8.8617 1507200148904 1507200193316 44412 448 200
5.3797 1507200170859 1507200250443 79584 448 200
8.9469 1507200100325 1507200145856 45531 448 200
8.6314 1507200148971 1507200197629 48658 448 200
5.3896 1507200170551 1507200238963 68412 448 200
5.3712 1507200171384 1507200241691 70307 448 200
5.3617 1507200171783 1507200247998 76215 448 200
5.3652 1507200172357 1507200249958 77601 448 200
5.4016 1507200171922 1507200241008 69086 448 200
5.374 1507200171177 1507200240503 69326 448 200
5.8268 1507200175635 1507200246618 70983 448 200
4.8843 1507200180471 1507200257063 76592 448 200
5.4047 1507200483513 1507200552294 68781 448 400
9.1887 1507200538874 1507200582775 43901 448 400
5.3927 1507200477888 1507200546322 68434 448 400
5.4135 1507200476601 1507200545017 68416 448 400
5.3988 1507200478565 1507200548681 70116 448 400
4.9075 1507200485802 1507200563791 77989 448 400
5.3232 1507200490208 1507200568403 78195 448 400
4.9113 1507200487683 1507200565741 78058 448 400
5.3726 1507200483004 1507200552714 69710 448 400
4.8801 1507200562157 1507200639393 77236 448 400
5.3933 1507200486482 1507200571893 85411 448 400
5.2843 1507200489721 1507200567655 77934 448 400
5.2782 1507200487466 1507200565584 78118 448 400
4.8924 1507200486573 1507200565231 78658 448 400
5.2831 1507200488049 1507200569197 81148 448 400
9.0938 1507200496637 1507200541327 44690 448 400
9.1807 1507200494772 1507200538755 43983 448 400
9.0284 1507200498188 1507200543375 45187 448 400
8.9011 1507200497086 1507200542915 45829 448 400
9.1221 1507200498648 1507200544673 46025 448 400
8.6663 1507200515670 1507200562512 46842 448 400
5.2861 1507200486067 1507200563839 77772 448 400
6.2042 1507200497756 1507200594076 96320 448 400
8.9529 1507200498174 1507200544124 45950 448 400
9.1118 1507200498649 1507200543877 45228 448 400
3.9865 1507200498758 1507200590683 91925 448 400
9.0486 1507200497650 1507200542592 44942 448 400
8.9049 1507200499362 1507200545127 45765 448 400
8.8805 1507200498314 1507200543975 45661 448 400
3.9872 1507200502947 1507200596117 93170 448 400
3.9837 1507200501076 1507200593537 92461 448 400
5.4071 1507200545199 1507200614837 69638 448 400
3.9851 1507200502342 1507200594177 91835 448 400
6.1594 1507200537802 1507200597154 59352 448 400
3.9874 1507200503427 1507200596618 93191 448 400
8.6088 1507200516934 1507200564950 48016 448 400
6.534 1507200555159 1507200638675 83516 448 400
5.3796 1507200550336 1507200619926 69590 448 400
8.934 1507200543994 1507200589599 45605 448 400
7.8268 1507200558533 1507200606860 48327 448 400
8.9812 1507200544535 1507200590495 45960 448 400
5.3241 1507200565687 1507200639816 74129 448 400
9.1069 1507200544811 1507200590002 45191 448 400
7.5415 1507200510730 1507200558309 47579 448 400
6.2036 1507200537224 1507200595979 58755 448 400
5.3859 1507200545836 1507200615402 69566 448 400
8.9105 1507200545476 1507200591498 46022 448 400
4.9345 1507200565331 1507200642952 77621 448 400
5.3244 1507200568537 1507200651235 82698 448 400
4.8535 1507200563999 1507200640656 76657 448 400
8.5331 1507200562688 1507200609948 47260 448 400
5.3178 1507200567755 1507200650489 82734 448 400
5.404 1507200552872 1507200621955 69083 448 400
8.6625 1507200564646 1507200611456 46810 448 400
5.8946 1507200563640 1507200642590 78950 448 400
9.1069 1507200582888 1507200626038 43150 448 400
4.8812 1507200565861 1507200643398 77537 448 400
6.2577 1507200570833 1507200646736 75903 448 400
5.336 1507200569335 1507200651935 82600 448 400
6.2171 1507200572003 1507200645414 73411 448 400
8.9224 1507200543022 1507200589098 46076 448 400
9.0019 1507200586490 1507200630507 44017 448 400
9.0158 1507200588607 1507200633674 45067 448 400
5.3183 1507200583272 1507200667452 84180 448 400
8.9654 1507200587519 1507200631731 44212 448 400
9.1994 1507200589803 1507200634156 44353 448 400
3.9849 1507200593675 1507200693277 99602 448 400
9.0305 1507200590597 1507200634732 44135 448 400
3.999 1507200591288 1507200697558 106270 448 400
8.9239 1507200589308 1507200635044 45736 448 400
9.0664 1507200590121 1507200635192 45071 448 400
8.6774 1507200516482 1507200564490 48008 448 400
6.1576 1507200594673 1507200662957 68284 448 400
6.1991 1507200594225 1507200659492 65267 448 400
8.8377 1507200591696 1507200637027 45331 448 400
3.9957 1507200594297 1507200696840 102543 448 400
8.8849 1507200590578 1507200635584 45006 448 400
6.203 1507200596121 1507200664194 68073 448 400
6.248 1507200598422 1507200665894 67472 448 400
3.9708 1507200596756 1507200698235 101479 448 400
4 1507200596241 1507200693976 97735 448 400
6.2092 1507200597893 1507200665398 67505 448 400
8.961 1507200542707 1507200587392 44685 448 400
6.2021 1507200597333 1507200664794 67461 448 400
8.5614 1507200607048 1507200654855 47807 448 400
8.5942 1507200610059 1507200657580 47521 448 400
5.4042 1507200615517 1507200684137 68620 448 400
8.693 1507200611592 1507200658836 47244 448 400
5.3965 1507200615015 1507200684557 69542 448 400
8.6806 1507200612848 1507200660114 47266 448 400
5.3764 1507200619204 1507200688145 68941 448 400
5.4009 1507200621681 1507200689693 68012 448 400
9.0095 1507200635295 1507200680632 45337 448 400
5.4322 1507200552408 1507200621552 69144 448 400
5.3917 1507200622070 1507200691014 68944 448 400
5.3973 1507200615711 1507200684591 68880 448 400
9.0218 1507200633783 1507200678437 44654 448 400
4.928 1507200640865 1507200717302 76437 448 400
9.0952 1507200626157 1507200670816 44659 448 400
9.0695 1507200639915 1507200720369 80454 448 400
8.984 1507200630656 1507200675508 44852 448 400
9.0311 1507200634841 1507200679503 44662 448 400
4.9075 1507200643070 1507200720353 77283 448 400
5.4059 1507200549208 1507200618598 69390 448 400
9.0719 1507200634294 1507200679596 45302 448 400
8.9187 1507200635208 1507200679963 44755 448 400
4.9337 1507200643491 1507200720821 77330 448 400
9.0239 1507200638807 1507200720876 82069 448 400
8.3704 1507200635696 1507200681414 45718 448 400
9.016 1507200631940 1507200676930 44990 448 400
5.2833 1507200643092 1507200716533 73441 448 400
8.9084 1507200638295 1507200683396 45101 448 400
5.3044 1507200644753 1507200718253 73500 448 400
6.2066 1507200538940 1507200597774 58834 448 400
5.3227 1507200643993 1507200715435 71442 448 400
6.204 1507200647554 1507200720534 72980 448 400
5.315 1507200645545 1507200717648 72103 448 400
4.8846 1507200651337 1507200726601 75264 448 400
